customer_id,age,age_group,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases_days
3330,34,adult,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,14
3331,38,adult,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,41,Bank Transfer,90
3332,55,middle_aged,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,39,PayPal,90
3333,27,adult,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1,PayPal,14
3334,55,middle_aged,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,30
3335,66,senior,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,21,Credit Card,365
3336,44,middle_aged,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,48,Bank Transfer,90
3337,39,adult,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,24,Debit Card,365
3338,23,young_adult,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,45,Bank Transfer,14
3339,29,adult,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,30
3340,20,young_adult,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,35,Cash,14
3341,42,middle_aged,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,47,Credit Card,14
3342,55,middle_aged,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,35,Credit Card,30
3343,66,senior,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,45,Credit Card,7
3344,24,young_adult,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,6,Cash,14
3345,62,senior,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,20,Cash,365
3346,28,adult,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,3,Venmo,14
3347,30,adult,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,30,Venmo,90
3348,22,young_adult,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,28,PayPal,14
3349,28,adult,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,15,Cash,90
3350,35,adult,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29,PayPal,90
3351,45,middle_aged,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,15,Cash,14
3352,43,middle_aged,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,18,Bank Transfer,14
3353,55,middle_aged,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,7,Bank Transfer,14
3354,31,adult,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,19,Credit Card,90
3355,42,middle_aged,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,15,PayPal,7
3356,40,adult,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,3,Bank Transfer,14
3357,39,adult,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13,PayPal,14
3358,41,middle_aged,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,37,Credit Card,30
3359,56,senior,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26,Cash,365
3360,43,middle_aged,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,29,Debit Card,30
3361,22,young_adult,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,47,Cash,90
3362,47,middle_aged,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,47,Credit Card,14
3363,50,middle_aged,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,48,Venmo,14
3364,58,senior,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,46,Bank Transfer,14
3365,50,middle_aged,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,7,Credit Card,30
3366,43,middle_aged,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,45,Credit Card,90
3367,38,adult,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,47,Debit Card,90
3368,44,middle_aged,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,6,Venmo,14
3369,30,adult,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,29,Bank Transfer,90
3370,47,middle_aged,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,30
3371,30,adult,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,46,Cash,14
3372,49,middle_aged,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,28,PayPal,365
3373,56,senior,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,90
3374,70,senior,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,12,Debit Card,90
3375,22,young_adult,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41,Debit Card,365
3376,51,middle_aged,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,8,Credit Card,365
3377,22,young_adult,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,24,Cash,90
3378,37,adult,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,18,PayPal,14
3379,49,middle_aged,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,6,Cash,90
3380,61,senior,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,40,Cash,7
3381,41,middle_aged,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,6,PayPal,90
3382,57,senior,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,27,Credit Card,90
3383,34,adult,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,2,Bank Transfer,7
3384,27,adult,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,39,Venmo,14
3385,39,adult,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9,Venmo,90
3386,62,senior,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,16,Credit Card,90
3387,34,adult,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,36,Cash,90
3388,53,middle_aged,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,2,Credit Card,14
3389,35,adult,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,21,Credit Card,7
3390,38,adult,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,39,Venmo,365
3391,32,adult,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,38,PayPal,365
3392,47,middle_aged,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,90
3393,53,middle_aged,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,Venmo,14
3394,60,senior,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,30
3395,31,adult,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,PayPal,365
3396,44,middle_aged,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15,Debit Card,90
3397,29,adult,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,5,PayPal,90
3398,19,young_adult,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,14
3399,54,middle_aged,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,44,Cash,14
3400,40,adult,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,36,Debit Card,365
3401,39,adult,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,18,Venmo,14
3402,44,middle_aged,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,39,Credit Card,7
3403,22,young_adult,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11,PayPal,90
3404,30,adult,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,1,Cash,14
3405,69,senior,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,34,Credit Card,365
3406,28,adult,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,47,Bank Transfer,14
3407,57,senior,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24,Venmo,90
3408,46,middle_aged,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,20,Cash,90
3409,48,middle_aged,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,11,Bank Transfer,365
3410,24,young_adult,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,90
3411,50,middle_aged,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,38,Bank Transfer,14
3412,29,adult,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,45,Cash,7
3413,61,senior,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,31,Venmo,90
3414,34,adult,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,16,PayPal,14
3415,27,adult,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3,Bank Transfer,90
3416,38,adult,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,15,Bank Transfer,365
3417,25,young_adult,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,11,Bank Transfer,90
3418,54,middle_aged,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,14
3419,53,middle_aged,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,35,Debit Card,365
3420,23,young_adult,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,5,Venmo,14
3421,19,young_adult,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,35,PayPal,14
3422,57,senior,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,27,PayPal,7
3423,19,young_adult,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,9,Venmo,30
3424,33,adult,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,21,PayPal,14
3425,33,adult,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,30
3426,38,adult,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,14
3427,47,middle_aged,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,365
3428,39,adult,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,365
3429,32,adult,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,20,Venmo,30
3430,27,adult,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,34,Debit Card,7
3431,67,senior,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,90
3432,46,middle_aged,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,20,Venmo,365
3433,36,adult,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,PayPal,90
3434,62,senior,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,28,PayPal,365
3435,31,adult,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,6,Venmo,14
3436,68,senior,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,14
3437,57,senior,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,41,Bank Transfer,30
3438,22,young_adult,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,50,PayPal,365
3439,26,adult,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,33,Credit Card,30
3440,43,middle_aged,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,25,Venmo,90
3441,45,middle_aged,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,PayPal,7
3442,64,senior,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,365
3443,28,adult,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,PayPal,7
3444,47,middle_aged,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,14
3445,53,middle_aged,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,14
3446,42,middle_aged,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,365
3447,51,middle_aged,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,7
3448,62,senior,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,3,Bank Transfer,14
3449,18,young_adult,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,14
3450,48,middle_aged,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,30
3451,20,young_adult,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,PayPal,30
3452,32,adult,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,365
3453,26,adult,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Venmo,14
3454,31,adult,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,14
3455,55,middle_aged,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,PayPal,14
3456,49,middle_aged,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,365
3457,42,middle_aged,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,30
3458,64,senior,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,29,Cash,14
3459,68,senior,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,24,Venmo,90
3460,68,senior,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,365
3461,41,middle_aged,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,5,Bank Transfer,14
3462,51,middle_aged,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,90
3463,44,middle_aged,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,34,Credit Card,90
3464,27,adult,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,45,PayPal,14
3465,36,adult,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12,PayPal,365
3466,19,young_adult,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,31,Debit Card,7
3467,49,middle_aged,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,43,Bank Transfer,365
3468,18,young_adult,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,5,Credit Card,365
3469,36,adult,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,90
3470,36,adult,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,12,Cash,365
3471,19,young_adult,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,31,Cash,14
3472,43,middle_aged,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,14
3473,31,adult,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,15,Debit Card,7
3474,63,senior,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,11,Cash,7
3475,41,middle_aged,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18,Venmo,30
3476,48,middle_aged,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,9,Cash,90
3477,68,senior,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,7
3478,53,middle_aged,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,14
3479,36,adult,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,42,PayPal,90
3480,46,middle_aged,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,30
3481,21,young_adult,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,45,PayPal,30
3482,52,middle_aged,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,14
3483,66,senior,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,35,Debit Card,7
3484,19,young_adult,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,21,Credit Card,90
3485,44,middle_aged,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,13,Credit Card,14
3486,50,middle_aged,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,23,Debit Card,14
3487,51,middle_aged,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,6,PayPal,7
3488,25,young_adult,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,365
3489,62,senior,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,90
3490,48,middle_aged,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,90
3491,62,senior,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,43,Credit Card,90
3492,22,young_adult,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,15,Cash,30
3493,48,middle_aged,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,365
3494,48,middle_aged,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,35,Credit Card,7
3495,62,senior,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,PayPal,90
3496,24,young_adult,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,7
3497,39,adult,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,22,PayPal,30
3498,35,adult,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Venmo,90
3499,47,middle_aged,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,2,Bank Transfer,14
3500,22,young_adult,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,13,PayPal,90
3501,38,adult,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,38,Debit Card,14
3502,53,middle_aged,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,7
3503,31,adult,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,90
3504,31,adult,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,39,Cash,7
3505,65,senior,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50,Venmo,30
3506,48,middle_aged,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,40,Bank Transfer,90
3507,18,young_adult,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,12,Cash,14
3508,46,middle_aged,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,33,Credit Card,90
3509,52,middle_aged,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49,Bank Transfer,7
3510,50,middle_aged,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,14
3511,49,middle_aged,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Venmo,30
3512,69,senior,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,21,Credit Card,90
3513,36,adult,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,90
3514,30,adult,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,14
3515,25,young_adult,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,30
3516,19,young_adult,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,16,Debit Card,14
3517,34,adult,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,38,PayPal,14
3518,29,adult,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,90
3519,50,middle_aged,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,90
3520,31,adult,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,14,Bank Transfer,14
3521,41,middle_aged,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,33,Bank Transfer,30
3522,52,middle_aged,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,7
3523,27,adult,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,13,Cash,90
3524,49,middle_aged,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,30,Cash,14
3525,69,senior,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,30,Credit Card,30
3526,45,middle_aged,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47,Bank Transfer,365
3527,20,young_adult,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,90
3528,25,young_adult,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,1,Cash,7
3529,38,adult,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,33,PayPal,365
3530,55,middle_aged,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43,Bank Transfer,7
3531,62,senior,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,37,PayPal,7
3532,54,middle_aged,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23,Cash,90
3533,61,senior,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,12,Credit Card,365
3534,50,middle_aged,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,30,Venmo,14
3535,65,senior,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,7
